genre,movie,year,score,people
豆瓣电影标签：爱情,"
                        瑞普·凡·温克尔的新娘
                        / 被遗忘的新娘(台) / 梦の花嫁(港)
",2016,7.4,12238
豆瓣电影标签：爱情,"
                        萤之光
                        / 干物女 / Hotaru no hikari
",2007,8.5,43412
豆瓣电影标签：爱情,"
                        天国的阶梯
                        / 爱的阶梯 / 天堂的阶梯
",2003,7.1,23255
豆瓣电影标签：爱情,"
                        后会无期
                        / The Continent
",2014,7.1,369038
豆瓣电影标签：爱情,"
                        野蛮师姐
                        / 介绍我的女朋友 / 我的野蛮师姐
",2004,6.9,18852
豆瓣电影标签：爱情,"
                        同志亦凡人 第一季
                        / 同志亦常人 第一季 / 男版欲望都市 第一季
",2000,8.9,20249
豆瓣电影标签：爱情,"
                        蚀
                        / 黯然失色 / Eclipse
",2016,6.8,617
豆瓣电影标签：爱情,"
                        老爸老妈的浪漫史 第一季
                        / 老爸老妈罗曼史 第一季 / HIMYM 1
",2005,8.9,39087
豆瓣电影标签：爱情,"
                        一吻定情
                        / 恶作剧之吻 / 加油·琴子
",1996,8.4,25633
豆瓣电影标签：爱情,"
                        人人都说我爱你
                        / 大家都说我爱你 / 为你唱情歌
",1997,7.3,13290
豆瓣电影标签：爱情,"
                        日在校园
                        / School Days
",2007,7.2,11590
豆瓣电影标签：爱情,"
                        团子大家族 第二季
                        / 团子大家族2 / クラナドアフターストーリー
",2008,9.3,12959
豆瓣电影标签：爱情,"
                        放弃我，抓紧我
                        / 白纸时光 / Stay with Me
",2016,4.5,12694
豆瓣电影标签：爱情,"
                        十七岁
                        / 五月一号 / 17岁
",2015,6.7,8189
豆瓣电影标签：爱情,"
                        花好月圆
                        / Elixir of Love
",2004,5.9,54879
豆瓣电影标签：爱情,"
                        回忆积木小屋
                        / 积木之家 / Tsumiki no ie
",2008,9.3,99749
豆瓣电影标签：爱情,"
                        千钧一发
                        / 变种异煞 / 自然人
",1997,8.7,76761
豆瓣电影标签：爱情,"
                        情迷六月花
                        / 亨利和琼 / 第三情
",1990,7.5,12096
豆瓣电影标签：爱情,"
                        我和僵尸有个约会1
                        / 超能探长 / 僵尸探长
",1998,8.6,12144
豆瓣电影标签：爱情,"
                        I型起源
                    ",2014,7.6,16646
豆瓣电影标签：爱情,"
                        旺角黑夜
                        / One Nite in Mongkok
",2004,7.3,32690
豆瓣电影标签：爱情,"
                        王的男人
                        / King and His Men / The King and the Clown
",2005,6.9,56627
豆瓣电影标签：爱情,"
                        夏天的故事
                        / 夏日的故事 / 人间四季之夏天的故事
",1996,8.2,4838
豆瓣电影标签：爱情,"
                        暗之光
                        / 爱，悄悄越界(台) / Out in the Dark
",2013,8.0,4030
豆瓣电影标签：爱情,"
                        夏日乐悠悠
                        / 夏日么么茶2 / Love You You
",2011,6.2,35410
豆瓣电影标签：爱情,"
                        极品基老伴 第一季
                        / 绝世老基 / 邪恶老娘泡
",2013,8.9,39905
豆瓣电影标签：爱情,"
                        烈焰焚币
                        / 南美美男大盗 / Burnt Money
",2000,8.5,9782
豆瓣电影标签：爱情,"
                        另一个波琳家的女孩
                        / 鸠占鹊巢 / 美人心机
",2008,6.9,61160
豆瓣电影标签：爱情,"
                        吸血鬼日记 第三季
                        / 吸血新世代(港) 第三季 / 血色日记 第三季
",2011,8.3,36761
豆瓣电影标签：爱情,"
                        姐妹情室
                        / 姐妹的房间 / The Sisters' Room
",2015,3.6,409
豆瓣电影标签：爱情,"
                        初三大四我爱你
                        / Mo 3 pii 4 rao rak nai / Primary Love
",2009,7.1,54510
豆瓣电影标签：爱情,"
                        二次曝光
                        / 2次曝光 / Double xposure
",2012,6.1,104644
豆瓣电影标签：爱情,"
                        罪恶王冠
                        / Guilty Crown
",2011,7.1,14612
豆瓣电影标签：爱情,"
                        特洛伊
                        / 特洛伊：木马屠城 / 特洛伊
",2004,7.4,87013
豆瓣电影标签：爱情,"
                        女主角失格
                        / Heroine Disqualified
",2015,6.3,9848
豆瓣电影标签：爱情,"
                        鸭王
                        / The Gigolo
",2015,4.6,16549
豆瓣电影标签：爱情,"
                        京城81号
                        / 朝内81号 / The House That Never Dies
",2014,4.9,62193
豆瓣电影标签：爱情,"
                        方子传
                        / 房子传 / 情欲对决(台)
",2010,5.7,7430
豆瓣电影标签：爱情,"
                        泰迪熊2
                        / 熊麻吉2(台) / 贱熊2(港)
",2015,6.4,60007
豆瓣电影标签：爱情,"
                        有梦就去闯
                        / West Texas Lullaby / A West Texas Children's Story
",2007,8.2,2221
豆瓣电影标签：爱情,"
                        暗杀
                        / 复国者联盟(港) / 米拉波
",2015,8.0,104522
豆瓣电影标签：爱情,"
                        爱情呼叫转移Ⅱ：爱情左右
                        / 爱呼2：爱情左右 / 爱情呼叫转移2
",2008,5.2,72557
豆瓣电影标签：爱情,"
                        妈妈的朋友3
                        / Mom's Friend 3
",2017,3.6,79
豆瓣电影标签：爱情,"
                        她爱上了我的谎
                        / 迷雾中的蝴蝶(港) / 爱我请说谎(港)
",2013,7.1,9519
豆瓣电影标签：爱情,"
                        爱情的牙齿
                        / Teeth of Love
",2007,7.7,22881
豆瓣电影标签：爱情,"
                        年轻的维多利亚
                        / 年轻的维多利亚女王 / 宫廷眷恋─维多利亚与阿尔拔亲王
",2009,7.3,30437
豆瓣电影标签：爱情,"
                        分手再说我爱你
                        / 纪念日(港) / Anniversary
",2015,6.5,9643
豆瓣电影标签：爱情,"
                        Doctor异乡人
                        / 异乡人医生 / Dr.异乡人
",2014,7.0,30366
豆瓣电影标签：爱情,"
                        狐妖小红娘剧场版：月红篇
                    ",2016,9.3,252
豆瓣电影标签：爱情,"
                        危险关系
                        / Dangerous Liaisons
",2012,5.8,60957
豆瓣电影标签：爱情,"
                        世界上最难的恋爱
                        / 世上最难恋爱 / 世界第一难的恋爱
",2016,7.3,11171
豆瓣电影标签：爱情,"
                        蜀山战纪之剑侠传奇
                        / 蜀山战纪 / 蜀山剑侠传
",2015,5.4,6377
豆瓣电影标签：爱情,"
                        美好的一年
                        / 一年好时光 / 好年景
",2006,7.7,13696
豆瓣电影标签：爱情,"
                        爱情的名字
                        / 民众之名 / 人们的名字
",2011,7.3,352
豆瓣电影标签：爱情,"
                        错点鸳鸯戏点鸳鸯
                        / 错、戏点鸳鸯 / 戏点鸳鸯
",2012,7.4,2284
豆瓣电影标签：爱情,"
                        宝拉
                        / 宝拉：裸画像(台)
",2017,7.1,256
豆瓣电影标签：爱情,"
                        情动假日
                        / 一日一生(台) / 劳动节
",2014,7.7,8969
豆瓣电影标签：爱情,"
                        福斯特医生 第一季
                        / 出轨的爱人
",2015,9.0,20539
豆瓣电影标签：爱情,"
                        相思
                        / 中国唱诗班
",2016,8.3,4539
豆瓣电影标签：爱情,"
                        一个购物狂的自白
                        / 潮拜购物狂 / 购物狂的异想世界
",2009,6.4,47741
豆瓣电影标签：爱情,"
                        又见一帘幽梦
                        / 一帘幽梦 / Dreams Link
",2007,5.6,10643
豆瓣电影标签：爱情,"
                        那年冬天，风在吹
                        / 那年冬天，起风了 / That Winter, the Wind Blows
",2013,7.6,33027
豆瓣电影标签：爱情,"
                        怪物史瑞克2
                        / 怪物史莱克2 / 史瑞克2
",2004,7.5,65633
豆瓣电影标签：爱情,"
                        我的小小新娘
                        / 吾妻16岁(港) / 幼齿老婆(台)
",2004,7.0,47185
豆瓣电影标签：爱情,"
                        性、谎言和录像带
                        / 性，谎言，录影带 / 性，谎言，录像带
",1989,7.6,25402
豆瓣电影标签：爱情,"
                        破浪
                        / 破浪而出 / 爱情中不能承受的痛
",1996,8.1,8840
豆瓣电影标签：爱情,"
                        初吻2
                        / 第二次接触 / Ready for Love II
",1982,7.5,8403
豆瓣电影标签：爱情,"
                        小倩
                        / A Chinese Ghost Story: The Tsui Hark Animation
",1997,8.1,13285
豆瓣电影标签：爱情,"
                        男孩
                        / 田径男孩(台) / Boys
",2014,8.0,7082
豆瓣电影标签：爱情,"
                        偷偷爱着你
                        / 花样少男少女 / 花君
",2007,8.0,48962
豆瓣电影标签：爱情,"
                        庞贝末日
                        / 庞贝末日: 天火焚城(港) / 庞贝(台)
",2014,6.0,23256
豆瓣电影标签：爱情,"
                        美姐
                        / 铁蛋儿的情歌 / The Love Songs Of Tiedan
",2013,7.8,14743
豆瓣电影标签：爱情,"
                        浮云
                        / Ukigumo / Floating Clouds
",1955,8.7,4097
豆瓣电影标签：爱情,"
                        东京日和
                        / Tokyo Biyori
",1997,8.4,11335
豆瓣电影标签：爱情,"
                        古今大战秦俑情
                        / 秦俑 / A Terracotta Warrior
",1990,6.8,26096
豆瓣电影标签：爱情,"
                        刺猬的优雅
                        / 刺猬优雅 / The Hedgehog
",2009,8.8,55498
豆瓣电影标签：爱情,"
                        瑟堡的雨伞
                        / 秋水伊人 / 雪堡雨伞
",1964,7.8,5459
豆瓣电影标签：爱情,"
                        我的女友是九尾狐
                        / 我的狐仙女友 / 我的女朋友是九尾狐
",2010,7.5,25934
豆瓣电影标签：爱情,"
                        下众之爱
                        / 废柴电影梦 / Lowlife Love
",2016,7.3,4555
豆瓣电影标签：爱情,"
                        下一站，说爱你
                        / 曼谷轻轨恋曲 / 乘着轻轨去见她
",2009,7.9,47141
豆瓣电影标签：爱情,"
                        帝国双璧
                        / 美人心计(台) / 巴吉拉奥传奇
",2015,7.1,2541
豆瓣电影标签：爱情,"
                        三世情缘
                        / 过去生活 / 新三世情缘
",2017,7.7,469
豆瓣电影标签：爱情,"
                        白蛇传说
                        / 法海:白蛇传说(台) / 白蛇传说之法海(港)
",2011,4.7,85872
豆瓣电影标签：爱情,"
                        歪小子斯科特对抗全世界
                        / 歪小子斯科特 / 斯科特对抗全世界
",2010,7.0,27345
豆瓣电影标签：爱情,"
                        倾城之泪
                        / The Allure of Tears
",2011,4.9,47276
豆瓣电影标签：爱情,"
                        第36个故事
                        / 第三十六个故事 / Taipei Exchanges
",2010,7.7,124743
豆瓣电影标签：爱情,"
                        消失爱人
                        / 消失的爱人(港) / 看不见的秘密
",2016,4.8,9363
豆瓣电影标签：爱情,"
                        新扎师妹2
                        / 新扎师妹2美丽任务 / Love Undercover 2: Love Mission
",2003,6.6,30725
豆瓣电影标签：爱情,"
                        独家试爱
                        / Marriage with a Fool
",2006,7.2,31328
豆瓣电影标签：爱情,"
                        失乐园
                        / Shitsurakuen
",1997,7.3,20000
豆瓣电影标签：爱情,"
                        龙凤斗
                        / Yesterday Once More / In the Nick of Love
",2004,6.7,44569
豆瓣电影标签：爱情,"
                        贱女孩
                        / 刁蛮女孩 / 辣妹过招
",2004,6.8,75573
豆瓣电影标签：爱情,"
                        如沐爱河
                        / 东京出租少女(港) / 像恋人一样(台)
",2012,7.5,7004
豆瓣电影标签：爱情,"
                        不朽的园丁
                        / 疑云杀机(台) / 无国界追凶(港)
",2006,8.0,16969
豆瓣电影标签：爱情,"
                        寻找心中的你
                        / Wong Ka Yan / Find My Mind of You
",2016,7.4,9174
豆瓣电影标签：爱情,"
                        哪啊哪啊神去村
                        / 哪啊哪啊～神去村(台) / 恋上春树(港)
",2014,8.5,78559
豆瓣电影标签：爱情,"
                        最完美的离婚 2014特别篇
                        / 最完美的离婚 SP2014 / Saikou no Rikon Special 2014
",2014,9.1,24854
豆瓣电影标签：爱情,"
                        白雪公主之魔镜魔镜
                        / 魔镜 ﹡魔镜：白雪公主决战黑心皇后(港) / 白雪公主
",2012,5.9,43851
豆瓣电影标签：爱情,"
                        约会专家
                        / Dating Hunter
",2014,8.2,8164
豆瓣电影标签：爱情,"
                        明星助理
                        / 明星管家 / 巴姐搞转娱乐圈
",2008,7.2,12358
豆瓣电影标签：爱情,"
                        爱情开始的地方之遇见
                    ",2017,,
豆瓣电影标签：爱情,"
                        裁缝
                        / 华丽转身(港) / 恶女订制服(台)
",2015,7.9,36333
豆瓣电影标签：爱情,"
                        破碎之花
                        / 当年相恋意中人 / 爱情，不用寻找
",2005,7.8,10163
豆瓣电影标签：爱情,"
                        奇怪的她
                        / 回到20岁(台) / 奇怪的女人
",2014,8.3,115204
豆瓣电影标签：爱情,"
                        婚前试爱
                        / Marriage With A Liar
",2011,5.7,49789
豆瓣电影标签：爱情,"
                        美丽的人
                        / 美人 / 丽人
",2008,7.4,5534
豆瓣电影标签：爱情,"
                        他们生活的世界
                        / 他们的世界 / Worlds Within......
",2008,8.2,28654
豆瓣电影标签：爱情,"
                        猎头游戏
                        / 猎头 / 猎头者
",2011,7.6,27859
豆瓣电影标签：爱情,"
                        既然青春留不住
                        / 至少还有你 / 勇敢的菠菜
",2015,4.5,13718
豆瓣电影标签：爱情,"
                        微爱之渐入佳境
                        / 微时代的爱情 / 微信时代的文艺爱情
",2014,4.6,56675
豆瓣电影标签：爱情,"
                        五月之恋
                        / Love Of May
",2004,6.7,30291
豆瓣电影标签：爱情,"
                        秘密
                        / Secret Love
",2013,8.1,14352
豆瓣电影标签：爱情,"
                        美味情缘
                        / 美味关系 / 料理绝配
",2007,6.9,42950
豆瓣电影标签：爱情,"
                        吻我
                        / 每一次心跳 / 伴随着每次心跳
",2011,7.2,6488
豆瓣电影标签：爱情,"
                        捆着我，绑着我
                        / Tie Me Up ! Tie Me Down ! / 捆着你，困着我
",1990,7.6,14667
豆瓣电影标签：爱情,"
                        仙履奇缘
                        / 灰姑娘 / 辛德瑞拉
",1950,8.1,26728
豆瓣电影标签：爱情,"
                        速度与激情6
                        / 狂野时速6(港) / 玩命关头6(台)
",2013,7.7,146584
豆瓣电影标签：爱情,"
                        花木兰
                        / 木兰 / China Doll
",1998,7.5,110358
豆瓣电影标签：爱情,"
                        罗密欧与朱丽叶
                        / 罗米欧与茱丽叶 / 殉情记
",1968,8.7,5489
豆瓣电影标签：爱情,"
                        心术
                    ",2012,8.0,20239
豆瓣电影标签：爱情,"
                        爱情天文学
                        / 信件 / 对应
",2016,7.1,4730
豆瓣电影标签：爱情,"
                        时尚先锋香奈儿
                        / 少女香奈儿 / 时尚女王香奈尔
",2009,7.1,54763
豆瓣电影标签：爱情,"
                        入场券
                    ",2017,6.4,2951
豆瓣电影标签：爱情,"
                        他们最好的
                        / 他们的最好时光 / 编写美好时光(港)
",2017,7.5,402
豆瓣电影标签：爱情,"
                        春心荡漾
                        / 青春无敌 / 隔着阿妈说爱你
",2005,7.3,7479
豆瓣电影标签：爱情,"
                        假面
                        / 面具 / Rainbow Eyes
",2007,7.5,15306
豆瓣电影标签：爱情,"
                        女人不坏
                        / All About Women
",2008,6.0,108793
豆瓣电影标签：爱情,"
                        教师日记
                        / 想念Wittaya / The Teacher's Diary
",2014,7.8,6192
豆瓣电影标签：爱情,"
                        一个男人和一个女人
                        / 男欢女爱 / 男与女
",1966,8.4,4707
豆瓣电影标签：爱情,"
                        在世界中心呼唤爱
                        / Crying Out In Love
",2016,4.2,3624
豆瓣电影标签：爱情,"
                        我心狂野
                        / 野性难驯 / 不羁的心
",1990,7.4,16655
豆瓣电影标签：爱情,"
                        邻居同居LDK
                        / 邻居‧同居(台) / LDK
",2014,5.5,9820
豆瓣电影标签：爱情,"
                        我的国王
                        / 恋上错的人(港) / 我心深爱的国王(台)
",2015,7.7,6313
豆瓣电影标签：爱情,"
                        王尔德
                        / 心太羁 / 王尔德的情人
",1997,7.7,20122
豆瓣电影标签：爱情,"
                        第二爱情
                        / Second Love
",2015,6.5,7084
豆瓣电影标签：爱情,"
                        一仆二主
                        / One Servant of Two Masters
",2014,7.3,12436
豆瓣电影标签：爱情,"
                        曼谷基友记 第二季
                        / Gay OK Bangkok 2 / 基友记 2
",2017,9.1,636
豆瓣电影标签：爱情,"
                        不需要爱的夏天
                        / 不需要爱情的夏天 / 夏天，不需要爱情
",2002,8.8,7890
豆瓣电影标签：爱情,"
                        小鱼儿与花无缺
                        / 绝代双骄
",2005,6.5,22326
豆瓣电影标签：爱情,"
                        爱来了别错过
                        / Make it right the series รักออกเดิน
",2016,8.1,2294
豆瓣电影标签：爱情,"
                        守望人妻
                        / 人妻观察委员会 / 유부녀 워칭
",2014,4.8,343
豆瓣电影标签：爱情,"
                        元气少女缘结神 第二季
                        / 神様はじめました 2期
",2015,8.7,9630
豆瓣电影标签：爱情,"
                        饥饿游戏2：星火燎原
                        / 饥饿游戏 第二部 / 燃烧的女孩
",2013,7.3,134865
豆瓣电影标签：爱情,"
                        爱你如诗美丽
                        / 老虎和雪 / 老虎与雪
",2005,8.1,6662
豆瓣电影标签：爱情,"
                        开往春天的地铁
                        / 待到春花烂漫时 / Spring Subway
",2002,7.0,34933
豆瓣电影标签：爱情,"
                        医生们
                        / 女流氓慧静 / 女流氓惠静
",2016,6.8,15170
豆瓣电影标签：爱情,"
                        无理之人
                        / 情迷失控点(港) / 爱情失控点(台)
",2015,7.2,20536
豆瓣电影标签：爱情,"
                        玻璃樽
                        / Gorgeous / Under Control
",1999,6.4,35992
豆瓣电影标签：爱情,"
                        恋爱世纪
                        / Love Generation / 恋爱世纪
",1997,8.6,16549
豆瓣电影标签：爱情,"
                        奔爱
                        / 在世界的中心呼唤爱 / 爱，无处不在
",2016,3.7,16335
豆瓣电影标签：爱情,"
                        想起了你
                        / 永失我爱 / 想你时你在天边(豆友译名)
",,8.3,10063
豆瓣电影标签：爱情,"
                        傻瓜
                        / 笨蛋 / Ba:Bo
",2008,7.5,29881
豆瓣电影标签：爱情,"
                        妻子小姐
                        / 老婆小姐 / 美妙的噩梦
",2015,7.3,6215
豆瓣电影标签：爱情,"
                        爱情洗牌
                        / 旋爱 / ラブ シャッフル
",2009,8.5,39640
豆瓣电影标签：爱情,"
                        当男人恋爱时
                        / 不标准情人(台) / Man in Love
",2014,7.3,6820
豆瓣电影标签：爱情,"
                        大嫁风尚
                        / 完美婚礼 / 大嫁风范
",2016,7.5,3077
豆瓣电影标签：爱情,"
                        新女友
                        / 女朋友的女朋友(台) / The New Girlfriend
",2014,7.5,10323
豆瓣电影标签：爱情,"
                        那件疯狂的小事叫爱情
                        / 爱情包邮 / I Love That Crazy Little Thing
",2016,3.9,9465
豆瓣电影标签：爱情,"
                        巴菲的奇妙命运
                        / 巴飞奇缘(港) / 巴菲的奇妙命运
",2012,8.3,7852
豆瓣电影标签：爱情,"
                        白色相簿2
                        / White Album 2
",2013,8.3,2659
豆瓣电影标签：爱情,"
                        刁蛮公主
                        / The Mischievous Princess / 디아오만공주
",2006,5.5,11882
豆瓣电影标签：爱情,"
                        美人私房菜
                        / 美人私房菜之玉蝶传奇 / Beauty Private Kitchens
",2016,3.4,4869
豆瓣电影标签：爱情,"
                        蜂蜜与四叶草
                        / 蜂蜜幸运草(台) / 蜂蜜与幸运草
",2005,9.3,30171
豆瓣电影标签：爱情,"
                        绝代艳后
                        / 玛丽皇后 / 瑪麗皇后
",2006,6.7,47195
豆瓣电影标签：爱情,"
                        绯闻计划
                        / 破处女王(台) / 现代红字
",2010,6.6,35979
豆瓣电影标签：爱情,"
                        姐弟恋
                        / 爱情逆转胜 / 姐弟恋
",2009,7.0,26400
豆瓣电影标签：爱情,"
                        过把瘾
                    ",,8.3,9880
豆瓣电影标签：爱情,"
                        美味盛宴
                        / 盛宴 / 美餐
",2014,8.2,19102
豆瓣电影标签：爱情,"
                        有种你爱我
                        / 一夜种马 / One Night Stud
",2015,4.7,31229
豆瓣电影标签：爱情,"
                        不对等的爱情
                    ",2015,8.2,383
豆瓣电影标签：爱情,"
                        了不起的菲丽西
                        / 芭蕾女舞者 / 天使爱芭蕾
",2017,6.6,6928
豆瓣电影标签：爱情,"
                        牡丹花下
                        / 魅惑(台) / 受骗
",2017,6.3,381
豆瓣电影标签：爱情,"
                        无所不能
                    ",2017,7.6,108
豆瓣电影标签：爱情,"
                        恶人
                        / Akunin / Villain
",2010,7.7,16242
豆瓣电影标签：爱情,"
                        偏偏喜欢你
                        / Destined to Love You
",2015,5.4,3799
豆瓣电影标签：爱情,"
                        文科恋曲
                        / 校缘心曲(港) / 爱情必修学(台)
",2012,7.4,14792
豆瓣电影标签：爱情,"
                        冰上恋人
                        / Pride / 冰上悍将(台)
",2004,8.7,11832
豆瓣电影标签：爱情,"
                        美人鱼
                        / 美人鱼蓝玉 / Aquamarin - Die vernixte erste Liebe
",2006,6.5,26392
豆瓣电影标签：爱情,"
                        好想告诉你 第二季
                        / kimi ni todoke
",2011,8.8,16964
豆瓣电影标签：爱情,"
                        夏家三千金
                    ",2011,5.2,5609
豆瓣电影标签：爱情,"
                        老友记 第二季
                        / 六人行 第二季 / 都市六人行 第二季
",1995,9.7,45046
豆瓣电影标签：爱情,"
                        不再让你孤单
                        / 美丽人生 / A Beautiful Life
",2011,7.0,90744
豆瓣电影标签：爱情,"
                        杜拉拉追婚记
                        / 杜拉拉升职记2 / 杜拉拉2之杜拉拉追婚记
",2015,5.3,31003
豆瓣电影标签：爱情,"
                        抓住彩虹的男人
                        / 暴君的温柔 / The Cage of Love
",2015,5.1,3410
豆瓣电影标签：爱情,"
                        千杯不醉
                        / Drink, Drank, Drunk
",2005,6.3,30625
豆瓣电影标签：爱情,"
                        心底的逆流
                        / 暗拥(台) / 暗流
",2010,8.3,6035
豆瓣电影标签：爱情,"
                        克拉恋人
                        / 克拉之恋 / 克拉小姐
",2015,4.2,9540
豆瓣电影标签：爱情,"
                        猎神：冬日之战
                        / 獵神：魔雪叛變(香港) / 狩猎者：凛冬之战(台)
",2016,5.4,21057
豆瓣电影标签：爱情,"
                        亚当
                        / 亚当不好当 / 亚当
",2009,7.8,34143
豆瓣电影标签：爱情,"
                        再过四年
                        / Four More Years
",2010,8.2,3656
豆瓣电影标签：爱情,"
                        他为我褪去皮肤
                    ",2014,7.1,1357
豆瓣电影标签：爱情,"
                        高跟鞋先生
                        / Mr. Highheels
",2016,5.0,11220
豆瓣电影标签：爱情,"
                        爱有来世
                        / 发现
",2017,6.2,2866
豆瓣电影标签：爱情,"
                        他和她的孤独情事：他
                        / 他和她的孤独情事(上) / 因为爱情：在她消失以后 (台)
",2014,6.8,1741
豆瓣电影标签：爱情,"
                        两个只能活一个
                        / The Odd One Dies
",1997,7.7,11509
豆瓣电影标签：爱情,"
                        杯酒人生
                        / 酒佬日记 / 寻找新方向
",2004,7.9,33280
豆瓣电影标签：爱情,"
                        关于莉莉周的一切
                        / 青春电幻物语(台) / 豆蔻年华
",2002,7.8,124948
豆瓣电影标签：爱情,"
                        绯闻女孩 第一季
                        / 八卦天后 第一季 / 绯闻少女 第一季
",2007,7.9,89607
豆瓣电影标签：爱情,"
                        下半城风云
                        / 滚蛋回家
",,,
豆瓣电影标签：爱情,"
                        再见金华站
                        / Goodbye
",2011,8.7,8613
豆瓣电影标签：爱情,"
                        人生波动
                        / 生活的波涛 / Khluenchiwit
",2017,8.3,2750
豆瓣电影标签：爱情,"
                        偷龙转凤
                        / 赝品 / How to Steal a Million Dollars and Live Happily Ever After
",1966,8.1,6573
豆瓣电影标签：爱情,"
                        离我远一点
                        / 《HIStory》系列第二部
",2017,6.6,888
豆瓣电影标签：爱情,"
                        阿德尔曼夫妇
                    ",2017,9.0,96
豆瓣电影标签：爱情,"
                        时间代码
                        / 时间码
",2016,7.8,2870
豆瓣电影标签：爱情,"
                        面包店的女孩
                        / 蒙索的女面包师 / 三心两意
",,8.1,5630
豆瓣电影标签：爱情,"
                        植物图鉴
                        / Evergreen Love
",2016,6.2,2715
豆瓣电影标签：爱情,"
                        屋塔房王世子
                        / 阁楼王子 / 屋塔房的王世子
",2012,7.8,39758
豆瓣电影标签：爱情,"
                        深夜前的五分钟
                        / 深夜前的5分钟 / 凌晨前的五分钟
",2014,5.9,15793
豆瓣电影标签：爱情,"
                        请别相信她
                        / 不要相信她 / 美丽的谎言
",2004,7.1,14575
豆瓣电影标签：爱情,"
                        中二病也要谈恋爱！
                        / 中二病也想谈恋爱！(港) / Chuunibyou Demo Koi ga Shitai!
",2012,8.0,19213
豆瓣电影标签：爱情,"
                        盛势
                        / 势不可挡 / Advance Bravely
",2017,,
豆瓣电影标签：爱情,"
                        茜茜公主3
                        / 茜茜公主3：皇后的命运 / 茜茜：皇后的命运
",1957,8.4,20661
豆瓣电影标签：爱情,"
                        爱情与友谊
                        / 情人与知己(港) / 苏珊夫人寻婚计(台)
",2016,6.7,2905
豆瓣电影标签：爱情,"
                        解构爱情狂
                        / 解构哈里 / 拆析的哈里
",1997,8.5,5742
豆瓣电影标签：爱情,"
                        苦中带甜的滋味
                        / 苦‧甜滋味(港) / 爱上有机男(台)
",2016,6.7,1904
豆瓣电影标签：爱情,"
                        淘金记
                        / 淘金记
",1925,9.0,15083
豆瓣电影标签：爱情,"
                        深情触摸
                        / Touch By Touch
",2015,3.9,934
豆瓣电影标签：爱情,"
                        公主小妹
                        / 我家公主 / Romantic Princess
",2008,5.4,16725
豆瓣电影标签：爱情,"
                        热情的邻居
                        / 那个性感的邻居 / Hot Neighbor
",2016,3.5,303
豆瓣电影标签：爱情,"
                        初夜
                        / Shoya: Virgin Night
",2001,7.6,238
豆瓣电影标签：爱情,"
                        下一站…天后
                        / 下一站天后 / Gwong yat cham... Tin Hau
",2003,6.5,25177
豆瓣电影标签：爱情,"
                        你好，我叫多蕾丝
                        / 哈啰，我叫朵莉丝(台) / 你好，我叫多丽丝
",2016,7.1,7488
豆瓣电影标签：爱情,"
                        与我同眠
                        / 与我同眠
",1994,6.3,399
豆瓣电影标签：爱情,"
                        丽姬传
                        / 秦时明月之丽姬传 / The King's Woman
",2017,,
豆瓣电影标签：爱情,"
                        大块头有大智慧
                        / 大只佬 / Running on Karma
",2003,6.4,40157
豆瓣电影标签：爱情,"
                        天堂的孩子
                        / 天上人间 / 天堂的儿女
",1945,8.8,2555
豆瓣电影标签：爱情,"
                        愈爱愈美丽
                        / 美好事物 / 爱最美
",1996,8.2,7356
豆瓣电影标签：爱情,"
                        魔女柔熙
                        / 魔女游戏 / 魔女由熙
",2007,6.9,29408
豆瓣电影标签：爱情,"
                        野孩子
                        / 千金转校记 / 野孩子公主的坏脾气
",2008,7.1,50831
豆瓣电影标签：爱情,"
                        生命中不能承受之情
                        / 本特 / 生命中不能承受之情
",1997,8.0,5536
豆瓣电影标签：爱情,"
                        床伴逐个数
                        / 翻兜有情郎(港) / 先生，你哪位(台)
",2011,6.4,14353
豆瓣电影标签：爱情,"
                        茉莉花开
                        / Jasmine Women
",2004,7.1,34781
豆瓣电影标签：爱情,"
                        巴黎小情歌
                        / Love Songs / 巴黎小情歌
",2007,7.4,12433
豆瓣电影标签：爱情,"
                        阿德龙大酒店
                        / The Adlon: A Family Saga / Hotel Adlon - A Family Saga
",,9.1,1816
豆瓣电影标签：爱情,"
                        大军师司马懿之军师联盟
                        / 大军师司马懿 / 军师联盟
",2017,8.2,38590
豆瓣电影标签：爱情,"
                        新步步惊心
                        / 步步惊心 / 步步惊心电影版
",2015,4.1,17205
豆瓣电影标签：爱情,"
                        欲望都市  第一季
                        / 色欲都市 第一季 / 欲望城市 第一季
",1998,8.7,41872
豆瓣电影标签：爱情,"
                        囧女翻身之嗨如花
                        / 嗨,如花
",2017,7.5,425
豆瓣电影标签：爱情,"
                        猩红山峰
                        / 血色庄园(港) / 腥红山庄(台)
",2015,6.2,21836
豆瓣电影标签：爱情,"
                        最后的朋友
                        / Last Friends / Rasuto furenzu
",2008,8.4,73831
豆瓣电影标签：爱情,"
                        星空
                        / Starry Starry Night
",2011,7.1,97625
豆瓣电影标签：爱情,"
                        红字
                        / 赤色诱惑 / 哥哥的情人
",2004,7.4,16915
豆瓣电影标签：爱情,"
                        不夜城
                        / Fuyajo / Sleepless Town
",1998,8.2,16086
豆瓣电影标签：爱情,"
                        马路天使
                        / Street Angel / Angels on the Road
",,8.5,10819
豆瓣电影标签：爱情,"
                        天涯海角
                        / Lost and Found
",1996,8.0,5183
